happening	00001110111001110010101111100	12
it'll	00001110101110000110100010111000110101101101	12
fly	00001110101110011110011110111001100011	12
advice	00000111000111011000001	12
built	000011101011100000100111101111101010	12
hate	0000111000000110000100111	12
driving	000011101011100001101000111001000010	12
snow	00000100000011111001010000111	12
random	00001110101110110110011111100001	12
football	000011001111111100101110101	12
younger	000011101011100001101011100100010111110	12
engineer	0000111010100101001010111	12
necessarily	00001110101110000011000010110001011000	12
But	0000111010111001011111111011001110	12
story	0000111010111000011100101111110011101110	12
anybody	000011101011100001100100110010111	12
light	00001110101110000110101110110101000000	12
choose	0000111010111001100010010	12
limit	0000111010111010110111110100011010	12
States	00001110101110000110101011110000101100100000	12
keeps	00001110010000000101101100010	11
participate	000011101011100001100111000100000101011	11
push	0000111010111000011001000100101010100111110011	11
Indiana	000011101011100000110110000101100110	11
Wh-	0000011100011101100001	11
amazing	000011101011100000010111110101101	11
they'd	0000111011101000101100010	11
currently	00001110101110101010000101110	11
Didn't	0000111010111000011101001110100110000001	11
One	00001110101010011111011101	11
scary	0000111010111101000010101001110101	11
+	000011101010111100110110000110000111	11
told	0000111010111000011011011011001100110011000	11
total	0000111010111011000100001111001111	11
green	000001000010100010010111110	11
break	0000111000001001001011111111	11
hand	00001110110010101101001101010100111010	11
purple	000011101011100001110000001011100010010000111111	11
English	00001010010101111110101	11
F	000011101010100110101000010111111	11
ground	0000111011010100101011011	11
houses	00001110101110011111000100000100110	11
soon	0000111010111000001000011001110110011	11
Pittsburgh	00001111110111111110010001	11
lakes	0000111010001010100000111010	11
telling	0000111001100000100101000001	11
win	00001110101110000001101111010111010111110	11
ride	000011101011100001000110111000010110	11
Any	00001010110100000	11
variety	00000100001000110110001110111111010	11
h-	0000111010111000011010011010111110110100	11
stories	0000111010111000011100101111110011101111	11
foods	000001000011010001000110101	11
range	0000111010111001110101010001011010111	11
main	00001110100001100001010	11
killed	0000111011101111010110011010110	11
normal	000011111011110010010000	11
shot	000011101011100001101101011100001101111001	11
gee	0000111010111000010011000010110010	11
parent	00000111000111011000000	11
doctors	0000111010111000011010011010111110110101	11
pet	000100010011010010000000	11
decision	0000111010111001111010010011	11
later	00001110101110000111110011010001001010011011010	11
comfortable	00001110111110000110100010011	11
calling	0000111010111000000100010111	11
ads	0000111010111100110111101111101	11
blue	000011101011100001110000001011100010010000111110	11
excellent	00001110101110000001010101001	11
games	0000111000010111101110111111	11
election	0000111010111000000110111101011101011101	11
serious	0000111011010001101100110	11
newspapers	000011101010000111001110101111	11
term	00001110101110000110101001010011010101011	11
plastic	000011101011101011101100100010	11
wide	00000100001000110110001110111111011	11
rent	00001110101110000110100100110111110001	11
recipe	000001000001001100011001011110001	11
guns	000011101011100011001110100000010	11
Absolutely	000011101011100001000101111001101111011001	11
advantage	0000111010111010111001101011	11
bigger	00001110000001100001001101	11
store	0000111010111000011011010110011110100000111	11
City	000011101100100100100110001100	11
England	0000111111011111111001101	11
hasn't	00000111100011101000110111	11
afraid	00001110101111001110000111010001011101	11
favor	00001110101110010000100101111001011110100	11
machine	0000111010101111011001111000001	10
wind	00001110110010111101010100	10
possible	0000111010111000011011111000001101001	10
possibly	000011101011111111100100110101100	10
choice	00001110101011001010000011110	10
afford	0000111010111000011011010110011110100000110	10
square	000011101011100111110001000001001110	10
training	000011101011100000101111011010100001	10
notice	0000111000001110010011110011001001	10
engineering	000011101011101011101011001110101111	10
graduate	00001110111001010011010100000	10
learn	00001110101111111000111110110	10
curious	000011101010100000100010111011	10
medical	00001110101110000110010011001101101	10
Union	00001110101110000100010111100110111101101	10
STAR	00001110101110000110110010011001011010010	10
society	0000111001000101000010110011010000	10
you'll	00001110101110000010111110000001010010	10
upon	0000111010111101010001010101	10
rooms	000011101011100111110001000001001111	10
trials	000011101011100000110011101100011101110011	10
South	000011101011100000011110011001100	10
smoke	0000111000010110101001011110	10
safe	000011101011100001101010110010011111101011	10
band	000001010111100010111	10
crimes	00001110101110010000100101111001011110101	10
security	00001110101110000011000010110001011001	10
hadn't	000011101011100111101001000	10
club	00001100100010010000100	10
worry	00000110111100000110110	10
sales	000011101011100011111001010100	10
base	000011101011100001101010110010011111101010	10
f-	0000111010111000110110010110111	10
terrible	0000111001000110001000100111010100111	10
grew	0001000100100011	10
popular	0000010101010011000000111010010	10
economic	0000111010111000011010101111000010110010001	10
WOLVES	000011100001010101010000000110110101	10
front	0000111010111000011100000010111000100100001110	10
privacy	00000111010011001000011101	10
based	00001110101110000110011100010000010100	10
north	000011101010111100000111100	10
recycle	00001110101110101110110100100001110101	10
sixties	00001110101010011010111001111101001101000100100	10
answer	000011111100001010001010000010001	10
grade	0000111010111000110001001010101001110	10
obviously	00001110101101101001000101001	10
generally	00001110101110000110101110011001111100	10
mail	00001110101110000011101000011001001001	10
speaking	000011101101000100011001000001	10
behind	0000111010111010111011111111000110	10
black	000011101011100001011100110001100110010	10
totally	000011101011100001111010111010001010	10
field	0000111010111000010011010001011000	10
students	000011101011100001101001101011111011011	10
nineteen	00001110101010011010111001111101001101000100101	10
eighty-six	0000111010101111011001111000000	10
sing	00001010010101111110100	10
normally	000011101011101011011001111110100	10
Spring	000011101011100000101111011010100000	10
vegetables	0000010000101011001111011	10
classes	0000111010111000011111011011110011010	10
weird	0000111010111111100110001100100	10
seafood	000001000010000011011010	10
Texan	000011101011100000110110000101100111	10
aluminum	0000111010111010111011010010000111011	10
federal	0000111010111000001110010100010	10
period	000011101011110011110010110111	10
Excuse	00001110101010011010101110	10
activities	000011100011001010110111100	10
worse	00001110001000010010110	10
short	000001010100011010	10
generation	00001110101110000110101110110101000001	10
defense	0000111000010111101110111110	10
higher	0000111010111000011110101110100010110	10
lower	00001110101101101001000101000	10
walk	00001110101110101001000101111011000	10
hurt	00000111100011101000110110	9
fix	00010010100001011100010011	9
Chicago	00001110111011000111001	9
fair	000011101011101011111111011011000011101	9
asked	00001110101010011010111001111101001101000110	9
player	00000111100011101000110101	9
prison	0000111001000101000010110011010001	9
Chrysler	00001110101110010110111100110000010111	9
spring	00001110101110000110101110011001111101	9
positive	0000111010111000011011000010010110000001010100	9
Hello	00001110001111101011000	9
besides	0000111010111001110101010001011010110	9
open	000011101011100001000111101010000100000	9
spare	00001110101011101110011	9
industry	0000111011010001101100111	9
watched	000011101011100010001101111101111100	9
a-	000011101011101100101010110000101	9
causes	0000111010111000101010101111010	9
Should	000011101011100001110100011101101011	9
Sounds	000011101011100000010000101111010010100	9
kill	000011101011100110000011111010000000	9
Florida	000011100101100110100110110000000	9
On	00001110110110001000000010001	9
Or	00001110100000101110011110010111011111	9
fresh	0000010000101011001111010	9
street	00001110101110000110101110101000011011	9
tools	00001110101110000010111000100	9
process	000011101011100001100111100111001101100	9
shrimp	0000111010111000011101001110100110000000	9
bedroom	0000111010111001111110000000101011	9
patterns	0000111010111010101010100	9
become	00001110101110000110100110101111101100	9
order	000011101011100001101101011100001101111000	9
forty	00001110101110000010111110000001010011	9
voting	0000111010111000000110111101011101011110	9
families	0000111010111000011011000011000011	9
kept	000011101101000100011001000000	9
whenever	0000111010111100011001010001100010100	9
caught	00001110101110101101010011011000	9
begin	000011101011100001000110111000010111	9
concern	00001110101110000011011011010110011000110010	9
cats	00001110101110000111010101101011100110000	9
Garland	000001010100101000000001001	9
Great	000001110001010011110010000110	9
miss	0000111010111010111111001011100101101	9
God	000011101011100001011010110110101000	9
With	000011101011100001110000001011100010010000110	9
hired	000011101011100001101001111011011110	9
voters	00001110101110000111101011101000100	9
retirement	000011101011101100101010110000100	9
day-care	00001110101111010100010101001	9
trends	000011101011100001101100001100000	9
Those	00001110000001011101000100000010000	9
required	00001110100010111000001110	9
Pretty	00001110101000000000110111010011010	9
farm	0001000100100010	9
relatives	0000111010111111111001001101011011	9
sewing	000011101010111101100111100001	9
Italian	000001110001001010010001010001	9
effect	0000111010111000011011111000001101000	9
Uh	00001110101000000100110110010111000	9
pardon	0000111000111111011111	9
clothes	0000111010111000001100000101001110110110	9
dry	00001110111110000110100010010	9
starts	000011101010100110100011110000	9
assume	0000111011001011110101011	9
Exactly	00001110101110011110110001000	9
dealing	0000111010111000011001001100101100	9
growing	000011100000011000010010	9
staying	00001110101110100110001101111110	9
bags	00001110101110101110100010001001	9
woodworking	000011101010111011010111111101	9
road	00001110100101011111110111	9
dollar	000011101010010100101010	9
sitting	000011101011100001110100011101101010	9
majority	0000111010111000001110010011100	9
fine	0000011100010100111100100001111	9
gas	00001110101110000111010110110000111	9
spent	00001110101110000110001110101110	9
gardening	000011101011100001100011000000000111000	9
